,DEXJPUS,DEXUSEU,DEXCHUS,DEXUSUK,DTWEXBGS
2015-03-27,119.15,1.0891,6.2145,1.4878,106.8916
2015-03-30,120.11,1.0818,6.2065,1.4792,107.3941
2015-03-31,119.96,1.0741,6.199,1.485,107.4396
2015-04-01,119.62,1.0768,6.1976,1.4823,107.06
2015-04-02,119.74,1.0874,6.1968,1.4842,106.6738
2015-04-03,118.96,1.099,6.193,1.4916,105.8861
2015-04-06,119.05,1.1008,6.193,1.4959,105.7876
2015-04-07,120.36,1.085,6.1955,1.4857,106.4488
2015-04-08,119.96,1.0818,6.202,1.4924,106.4231
2015-04-09,120.32,1.0671,6.205,1.4739,107.0335
2015-04-10,120.29,1.0598,6.2082,1.4648,107.4526
2015-04-13,120.32,1.0582,6.2152,1.4658,107.7508
2015-04-14,119.26,1.0672,6.2113,1.479,107.0547
2015-04-15,119.23,1.0596,6.2037,1.4782,107.1855
2015-04-16,119.18,1.0742,6.1947,1.4923,106.2761
2015-04-17,119.02,1.078,6.1976,1.4942,106.329
2015-04-20,119.27,1.0763,6.2014,1.4913,106.4902
2015-04-21,119.45,1.0758,6.201,1.4944,106.5582
2015-04-22,119.9,1.0729,6.1927,1.5027,106.5815
2015-04-23,119.69,1.0803,6.1975,1.5047,106.1658
2015-04-24,118.98,1.0876,6.193,1.5176,105.905
2015-04-27,119.12,1.0892,6.2185,1.5235,105.6891
2015-04-28,118.8,1.0979,6.2035,1.5328,105.1234
2015-04-29,118.83,1.1174,6.1989,1.5485,104.5634
2015-04-30,119.86,1.1162,6.2018,1.5328,105.312
2015-05-01,120.21,1.1194,6.2018,1.5137,105.6382
2015-05-04,120.25,1.1145,6.2085,1.5118,105.6679
2015-05-05,119.87,1.1174,6.2058,1.5178,105.2396
2015-05-06,119.42,1.1345,6.2001,1.5244,104.6935
2015-05-07,119.74,1.1283,6.2063,1.5223,105.1941
2015-05-08,119.78,1.1241,6.2084,1.5455,104.8424
2015-05-11,120.05,1.1142,6.2086,1.5593,105.3075
2015-05-12,119.8,1.124,6.2086,1.5685,104.8924
2015-05-13,119.09,1.1372,6.2043,1.5748,104.3608
2015-05-14,119.2,1.1368,6.2013,1.5766,104.2359
2015-05-15,119.36,1.1428,6.2051,1.5772,104.0202
2015-05-18,119.82,1.1354,6.2041,1.5679,104.6068
2015-05-19,120.58,1.1151,6.2064,1.5523,105.3448
2015-05-20,121.28,1.1079,6.2036,1.5544,105.5605
2015-05-21,121.06,1.1126,6.1958,1.5672,105.3808
2015-05-22,121.45,1.1033,6.1972,1.5484,105.8487
2015-05-25,,,,,
2015-05-26,123.08,1.0876,6.2038,1.5398,106.7294
2015-05-27,123.76,1.0888,6.2011,1.5324,106.908
2015-05-28,124.18,1.0914,6.2002,1.5291,106.92
2015-05-29,123.98,1.0994,6.198,1.5286,106.7388
2015-06-01,124.64,1.0913,6.1985,1.5187,107.2238
2015-06-02,124.19,1.113,6.198,1.5331,106.4507
2015-06-03,124.06,1.1285,6.1976,1.5351,106.1443
2015-06-04,124.56,1.1271,6.2006,1.5367,106.4725
2015-06-05,125.58,1.1108,6.2024,1.5267,107.1336
2015-06-08,125.08,1.1232,6.2053,1.528,106.7693
2015-06-09,124.16,1.1284,6.2047,1.5383,106.2238
2015-06-10,122.72,1.1307,6.2055,1.553,105.8037
2015-06-11,123.62,1.1236,6.2065,1.5493,106.0934
2015-06-12,123.23,1.1278,6.2081,1.5587,105.9015
2015-06-15,123.38,1.1266,6.208,1.5572,105.9989
2015-06-16,123.39,1.1238,6.2085,1.5637,106.0473
2015-06-17,124.25,1.1244,6.2086,1.5708,106.058
2015-06-18,122.87,1.1404,6.2075,1.5882,105.102
2015-06-19,122.7,1.1335,6.2085,1.5881,105.4496
2015-06-22,123.28,1.1378,6.2085,1.5823,105.3846
2015-06-23,123.71,1.119,6.2066,1.5751,105.9678
2015-06-24,124.24,1.1178,6.2061,1.5681,106.2522
2015-06-25,123.63,1.1196,6.2084,1.5728,106.1515
2015-06-26,123.92,1.1156,6.208,1.5739,106.4116
2015-06-29,122.5,1.118,6.2085,1.5764,106.3785
2015-06-30,122.1,1.1154,6.2,1.5727,106.5191
2015-07-01,123.02,1.1084,6.2008,1.5617,107.0101
2015-07-02,123.14,1.109,6.2044,1.5614,106.9106
2015-07-03,,,,,
2015-07-06,122.53,1.1076,6.2089,1.5619,107.1343
2015-07-07,122.16,1.0952,6.2097,1.5443,107.785
2015-07-08,120.54,1.1072,6.2087,1.5353,107.4734
2015-07-09,121.22,1.1025,6.2086,1.5375,107.5595
2015-07-10,122.75,1.115,6.2092,1.5503,107.213
2015-07-13,123.35,1.102,6.2081,1.5518,107.5849
2015-07-14,123.39,1.1015,6.2088,1.5584,107.4843
2015-07-15,123.89,1.0965,6.2082,1.5621,108.0149
2015-07-16,124.04,1.0898,6.2094,1.5601,108.1726
2015-07-17,124.0,1.0848,6.2085,1.5624,108.5374
2015-07-20,124.24,1.085,6.2095,1.5587,108.6944
2015-07-21,123.93,1.0927,6.2095,1.555,108.3893
2015-07-22,124.08,1.0884,6.2093,1.5617,108.7817
2015-07-23,123.88,1.0976,6.2091,1.5533,108.7565
2015-07-24,123.74,1.0976,6.2095,1.5514,109.0174
2015-07-27,123.24,1.1112,6.2091,1.5595,108.6924
2015-07-28,123.52,1.1055,6.2084,1.5617,108.6881
2015-07-29,123.86,1.1026,6.2089,1.5624,108.604
2015-07-30,124.38,1.0914,6.2096,1.5581,109.4328
2015-07-31,123.94,1.1028,6.2097,1.5634,108.7819
2015-08-03,123.98,1.0962,6.2087,1.5603,109.214
2015-08-04,124.0,1.0953,6.2086,1.5612,109.2244
2015-08-05,124.84,1.0868,6.2096,1.5604,109.842
2015-08-06,124.6,1.0922,6.2096,1.5521,109.722
2015-08-07,124.27,1.0958,6.2087,1.5467,109.4376
2015-08-10,124.55,1.0994,6.2094,1.5546,109.1931
2015-08-11,124.9,1.1042,6.3232,1.5572,109.9464
2015-08-12,123.87,1.1198,6.3845,1.5639,109.4655
2015-08-13,124.32,1.1144,6.3982,1.5595,109.9025
2015-08-14,124.27,1.111,6.3908,1.5625,109.9174
2015-08-17,124.33,1.1078,6.3937,1.5598,110.1435
2015-08-18,124.39,1.1028,6.3928,1.5658,110.2504
2015-08-19,124.1,1.1061,6.3956,1.5645,110.4333
2015-08-20,123.54,1.12,6.3875,1.5688,110.1077
2015-08-21,122.11,1.1356,6.3887,1.5698,110.1443
2015-08-24,118.56,1.158,6.4029,1.5731,109.9306
2015-08-25,119.91,1.141,6.4122,1.5698,110.3394
2015-08-26,119.07,1.139,6.4083,1.5493,110.5807
2015-08-27,120.89,1.1239,6.4053,1.5411,110.4834
2015-08-28,121.32,1.1172,6.389,1.5362,110.6714
2015-08-31,121.26,1.1194,6.376,1.5363,110.5621
2015-09-01,119.94,1.1263,6.363,1.5341,110.4506
2015-09-02,120.0,1.1242,6.3544,1.531,110.7979
2015-09-03,120.2,1.1104,6.3549,1.5254,110.8566
2015-09-04,119.05,1.1117,6.3549,1.5195,111.1018
2015-09-07,,,,,
2015-09-08,119.72,1.1182,6.3657,1.5381,110.7942
2015-09-09,120.94,1.1165,6.3768,1.5363,110.9225
2015-09-10,120.71,1.1262,6.377,1.5457,110.6331
2015-09-11,120.66,1.1338,6.3735,1.5426,110.6109
2015-09-14,119.92,1.1307,6.3664,1.5423,110.5005
2015-09-15,120.3,1.126,6.3685,1.5352,110.6394
2015-09-16,120.62,1.1304,6.3694,1.5499,110.1021
2015-09-17,120.9,1.1312,6.3645,1.5509,110.1212
2015-09-18,119.85,1.1358,6.3628,1.5573,109.8165
2015-09-21,120.46,1.1204,6.3676,1.5506,110.6414
2015-09-22,120.04,1.1133,6.375,1.5356,111.1967
2015-09-23,120.12,1.116,6.3836,1.5243,111.6287
2015-09-24,119.54,1.1252,6.3818,1.5254,111.4454
2015-09-25,120.74,1.1192,6.3737,1.5172,111.3725
2015-09-28,119.82,1.1236,6.3685,1.5208,111.3914
2015-09-29,119.76,1.1246,6.3621,1.5168,111.5219
2015-09-30,119.81,1.1162,6.3556,1.5116,111.3311
2015-10-01,119.58,1.12,6.3559,1.5162,111.0439
2015-10-02,119.42,1.1276,6.3559,1.5216,110.7006
2015-10-05,120.36,1.12,6.3559,1.5165,110.4445
2015-10-06,120.18,1.1266,6.3559,1.5227,110.1371
2015-10-07,119.9,1.1249,6.3559,1.5315,109.8162
2015-10-08,119.94,1.1282,6.3529,1.5316,109.6452
2015-10-09,120.3,1.1363,6.345,1.5315,109.0782
2015-10-12,,,,,
2015-10-13,119.8,1.1382,6.3417,1.5242,109.4119
2015-10-14,119.21,1.1437,6.3462,1.5445,109.1244
2015-10-15,118.26,1.1418,6.3459,1.5475,108.6671
2015-10-16,119.6,1.136,6.3523,1.5441,108.9956
2015-10-19,119.5,1.132,6.3591,1.5471,109.3858
2015-10-20,119.79,1.1359,6.348,1.547,109.3368
2015-10-21,119.91,1.1345,6.3487,1.5463,109.7746
2015-10-22,120.5,1.114,6.3577,1.5399,110.0342
2015-10-23,121.2,1.1016,6.3488,1.534,110.4329
2015-10-26,120.87,1.1051,6.3517,1.5361,110.2089
2015-10-27,120.29,1.1052,6.3517,1.5312,110.4875
2015-10-28,120.56,1.1066,6.3581,1.5319,110.2334
2015-10-29,121.14,1.0963,6.3552,1.5296,110.8083
2015-10-30,120.7,1.1042,6.318,1.5445,110.2079
2015-11-02,120.7,1.1026,6.318,1.5428,110.2188
2015-11-03,121.2,1.0946,6.318,1.5404,110.244
2015-11-04,121.52,1.0861,6.3357,1.5377,110.7139
2015-11-05,121.71,1.0869,6.318,1.5236,110.8302
2015-11-06,123.2,1.0746,6.318,1.5071,111.7603
2015-11-09,123.04,1.0767,6.3619,1.5124,111.9112
2015-11-10,123.22,1.0686,6.3603,1.511,111.9919
2015-11-11,,,,,
2015-11-12,122.84,1.0768,6.369,1.5206,111.7965
2015-11-13,122.93,1.0722,6.3735,1.5208,112.0264
2015-11-16,123.11,1.0708,6.37,1.5204,112.2199
2015-11-17,123.48,1.0634,6.3771,1.5214,112.3141
2015-11-18,123.51,1.0638,6.3834,1.521,112.3663
2015-11-19,122.71,1.0746,6.3825,1.5327,111.5749
2015-11-20,122.8,1.066,6.3835,1.5199,111.7799
2015-11-23,123.02,1.0602,6.389,1.5125,112.1125
2015-11-24,122.47,1.0652,6.3883,1.5057,111.7638
2015-11-25,122.7,1.0616,6.3877,1.5109,111.8936
2015-11-26,,,,,
2015-11-27,122.84,1.0596,6.3945,1.504,112.2824
2015-11-30,123.22,1.0562,6.3883,1.5044,112.34
2015-12-01,122.88,1.062,6.3883,1.5074,112.1134
2015-12-02,123.52,1.0573,6.3883,1.4927,112.3715
2015-12-03,123.06,1.0902,6.3883,1.5088,111.6407
2015-12-04,123.1,1.0884,6.3883,1.51,111.5463
2015-12-07,123.31,1.084,6.4081,1.5076,112.3056
2015-12-08,123.0,1.0876,6.4162,1.5,112.5485
2015-12-09,121.86,1.0984,6.427,1.5168,112.1918
2015-12-10,121.44,1.0948,6.4363,1.5176,112.2672
2015-12-11,120.94,1.1002,6.4538,1.5213,112.7147
2015-12-14,120.57,1.1025,6.4588,1.513,112.7521
2015-12-15,121.66,1.0911,6.46,1.5044,112.8609
2015-12-16,121.88,1.0937,6.4723,1.5013,112.9864
2015-12-17,122.75,1.0804,6.4822,1.4876,113.8177
2015-12-18,121.2,1.0847,6.48,1.4914,113.2837
2015-12-21,120.99,1.092,6.4793,1.4906,113.4144
2015-12-22,120.94,1.0978,6.4778,1.4811,113.211
2015-12-23,120.94,1.0875,6.4763,1.4863,113.1847
2015-12-24,120.32,1.0955,6.4758,1.4943,113.0496
2015-12-25,,,,,
2015-12-28,120.3,1.0983,6.4778,1.4883,113.0461
2015-12-29,120.44,1.0916,6.4778,1.4794,113.1664
2015-12-30,120.6,1.0912,6.4896,1.4832,113.4707
2015-12-31,120.27,1.0859,6.4778,1.4746,113.3429
2016-01-01,,,,,
2016-01-04,119.3,1.0803,6.5338,1.4686,114.1595
2016-01-05,118.95,1.0743,6.5219,1.4664,114.2649
2016-01-06,118.54,1.0762,6.5554,1.4626,114.6177
2016-01-07,118.0,1.086,6.5926,1.4579,114.6516
2016-01-08,117.74,1.0885,6.5932,1.4523,115.0095
2016-01-11,117.48,1.0878,6.5675,1.4564,115.0139
2016-01-12,117.78,1.0837,6.57,1.4403,115.3128
2016-01-13,118.06,1.0862,6.57,1.447,115.1425
2016-01-14,118.03,1.0862,6.5891,1.4409,115.3846
2016-01-15,116.78,1.0964,6.584,1.4289,115.7404
2016-01-18,,,,,
2016-01-19,117.66,1.0906,6.5783,1.4171,115.8155
2016-01-20,116.38,1.0908,6.5781,1.4167,116.3498
2016-01-21,117.61,1.0833,6.5794,1.4198,115.9833
2016-01-22,118.37,1.0814,6.5788,1.4308,
2016-01-25,118.55,1.0832,6.579,1.4245,
2016-01-26,118.5,1.0846,6.5814,1.4342,
2016-01-27,118.9,1.0867,6.5773,1.4261,115.5087
2016-01-28,118.61,1.0952,6.5744,1.4351,115.2224
2016-01-29,121.05,1.0832,6.5752,1.4184,115.5731
2016-02-01,121.06,1.0888,6.5778,1.4367,115.3331
2016-02-02,120.27,1.0908,6.5795,1.4399,115.553
2016-02-03,117.92,1.1051,6.5765,1.4576,114.6144
2016-02-04,116.75,1.1199,6.5638,1.458,113.6012
2016-02-05,116.99,1.1131,6.571,1.4468,114.2935
2016-02-08,115.7,1.117,6.571,1.4415,114.4351
2016-02-09,114.8,1.13,6.571,1.4473,114.127
2016-02-10,114.03,1.1222,6.571,1.4473,114.2877
2016-02-11,111.72,1.1362,6.571,1.4448,114.1845
2016-02-12,112.96,1.1235,6.571,1.446,114.2992
2016-02-15,,,,,
2016-02-16,113.9,1.114,6.5154,1.429,114.4905
2016-02-17,114.14,1.114,6.527,1.4317,113.8634
2016-02-18,113.62,1.1092,6.5163,1.4333,113.8897
2016-02-19,112.42,1.1127,6.5202,1.4343,113.9558
2016-02-22,113.12,1.1018,6.5197,1.4157,113.8232
2016-02-23,112.17,1.1016,6.5263,1.404,114.177
2016-02-24,111.36,1.1021,6.529,1.3932,114.1716
2016-02-25,112.7,1.1026,6.532,1.3937,113.9222
2016-02-26,113.78,1.0932,6.539,1.3867,114.3708
2016-02-29,112.9,1.0868,6.5525,1.3926,114.2418
2016-03-01,113.94,1.0847,6.55,1.3948,113.9265
2016-03-02,113.81,1.0845,6.5499,1.4059,113.7965
2016-03-03,113.53,1.0948,6.5312,1.4152,113.2482
2016-03-04,113.91,1.101,6.5064,1.4226,112.6387
2016-03-07,113.6,1.1004,6.5155,1.4256,112.6219
2016-03-08,112.58,1.1028,6.5044,1.4225,112.8465
2016-03-09,113.06,1.1022,6.5105,1.4236,112.4268
2016-03-10,113.1,1.1162,6.507,1.4306,112.4191
2016-03-11,113.66,1.118,6.494,1.4426,111.741
2016-03-14,113.59,1.1107,6.4984,1.4324,112.1688
2016-03-15,112.88,1.1112,6.511,1.4166,112.5545
2016-03-16,113.69,1.1075,6.5189,1.41,112.7759
2016-03-17,111.3,1.1316,6.4745,1.449,110.445
2016-03-18,111.38,1.1292,6.4682,1.4514,110.4002
2016-03-21,111.62,1.126,6.4812,1.4402,110.737
2016-03-22,111.82,1.1228,6.4876,1.4217,110.7877
2016-03-23,112.63,1.1174,6.5035,1.4111,111.5473
2016-03-24,112.64,1.1163,6.5124,1.4143,111.816
2016-03-25,113.05,1.1164,6.5131,1.4131,111.7698
2016-03-28,113.29,1.121,6.5051,1.425,111.3578
2016-03-29,113.33,1.1204,6.5063,1.4281,111.3736
2016-03-30,112.6,1.133,6.4648,1.439,110.2301
2016-03-31,112.42,1.139,6.448,1.4381,109.9191
2016-04-01,112.06,1.1385,6.4776,1.4204,110.2977
2016-04-04,111.18,1.1386,6.4776,1.4279,110.3987
2016-04-05,110.26,1.1374,6.476,1.4149,110.9478
2016-04-06,109.63,1.143,6.478,1.4162,110.5347
2016-04-07,107.98,1.1386,6.4599,1.4082,110.8876
2016-04-08,108.36,1.1406,6.4628,1.4105,110.4213
2016-04-11,107.96,1.1412,6.458,1.424,109.9758
2016-04-12,108.54,1.1395,6.4639,1.4244,109.816
2016-04-13,109.21,1.1281,6.4768,1.4223,110.1436
2016-04-14,109.2,1.1262,6.481,1.4148,110.1691
2016-04-15,108.76,1.1295,6.473,1.4217,110.1933
2016-04-18,108.85,1.1322,6.4717,1.4276,109.9892
2016-04-19,109.16,1.1375,6.4571,1.4396,109.2782
2016-04-20,109.51,1.133,6.4675,1.4375,109.3926
2016-04-21,109.41,1.1301,6.481,1.4338,109.8533
2016-04-22,111.5,1.1239,6.5004,1.439,110.2331
2016-04-25,111.08,1.1274,6.49,1.4492,110.1865
2016-04-26,111.23,1.1318,6.4905,1.4611,109.7496
2016-04-27,111.26,1.1322,6.494,1.4554,109.8483
2016-04-28,108.55,1.1325,6.4735,1.4581,109.2148
2016-04-29,106.9,1.1441,6.4738,1.4625,108.8274
2016-05-02,106.48,1.1516,6.4738,1.4666,108.671
2016-05-03,106.34,1.1508,6.49,1.4543,109.3613
2016-05-04,107.12,1.1486,6.4945,1.4475,109.9952
2016-05-05,107.32,1.1404,6.5032,1.4486,110.2417
2016-05-06,106.66,1.1421,6.497,1.4439,110.3801
2016-05-09,108.39,1.1402,6.514,1.4409,110.9466
2016-05-10,109.22,1.1386,6.515,1.4454,110.8225
2016-05-11,108.48,1.1444,6.491,1.448,110.2806
2016-05-12,108.73,1.138,6.514,1.4452,110.6935
2016-05-13,109.14,1.1294,6.5285,1.4369,111.2521
2016-05-16,108.89,1.1328,6.5184,1.4411,111.1217
2016-05-17,109.02,1.1337,6.517,1.4485,111.0867
2016-05-18,109.65,1.1276,6.537,1.4615,111.4995
2016-05-19,109.81,1.1214,6.544,1.4608,112.2331
2016-05-20,110.52,1.1207,6.5485,1.4513,112.1822
2016-05-23,109.47,1.1192,6.5533,1.4444,112.284
2016-05-24,110.0,1.1145,6.5552,1.4623,112.2912
2016-05-25,110.22,1.1154,6.5538,1.4694,112.2001
2016-05-26,109.74,1.1184,6.554,1.4673,111.8979
2016-05-27,109.86,1.114,6.5615,1.4644,112.0822
2016-05-30,,,,,
2016-05-31,110.75,1.1135,6.5798,1.453,112.4276
2016-06-01,109.55,1.1165,6.5748,1.4395,112.462
2016-06-02,108.75,1.1157,6.5815,1.4419,112.4564
2016-06-03,106.88,1.133,6.5638,1.4521,111.4451
2016-06-06,107.33,1.1354,6.5611,1.445,111.2295
2016-06-07,107.3,1.135,6.571,1.4564,110.8378
2016-06-08,106.68,1.14,6.56,1.4546,110.1916
2016-06-09,106.54,1.1329,6.559,1.4467,110.6168
2016-06-10,107.06,1.1281,6.559,1.4342,111.1027
2016-06-13,106.07,1.1282,6.5823,1.4223,111.5036
2016-06-14,106.02,1.1206,6.593,1.413,111.9826
2016-06-15,105.87,1.1239,6.5785,1.4185,111.7671
2016-06-16,104.05,1.1158,6.5899,1.4075,112.2347
2016-06-17,104.2,1.1256,6.5849,1.4285,111.5332
2016-06-20,104.32,1.1318,6.5768,1.4688,110.8693
2016-06-21,104.56,1.1262,6.5893,1.4668,111.0077
2016-06-22,104.56,1.1286,6.575,1.4682,110.7681
2016-06-23,105.9,1.1373,6.574,1.48,110.262
2016-06-24,102.26,1.1126,6.615,1.3639,112.1355
2016-06-27,101.66,1.1024,6.6481,1.3217,113.1301
2016-06-28,102.71,1.1054,6.645,1.3294,112.7545
2016-06-29,102.68,1.1117,6.635,1.351,111.8597
2016-06-30,102.77,1.1032,6.6459,1.3242,112.1618
2016-07-01,102.55,1.1145,6.6547,1.3281,111.6509
2016-07-04,,,,,
2016-07-05,101.58,1.108,6.677,1.3021,112.4231
2016-07-06,101.12,1.1077,6.69,1.2921,112.5438
2016-07-07,100.74,1.1065,6.679,1.2926,112.5775
2016-07-08,100.65,1.1038,6.6878,1.2938,112.3963
2016-07-11,102.66,1.1045,6.6917,1.2986,112.5254
2016-07-12,104.72,1.1074,6.686,1.3237,112.1102
2016-07-13,104.1,1.1112,6.6832,1.318,112.0266
2016-07-14,105.4,1.1109,6.6801,1.3332,111.7692
2016-07-15,105.64,1.1059,6.6865,1.3194,112.2833
2016-07-18,106.0,1.1076,6.7013,1.3279,112.2463
2016-07-19,106.13,1.1014,6.6931,1.3123,112.638
2016-07-20,106.65,1.1007,6.676,1.3179,112.6743
2016-07-21,105.98,1.1016,6.6735,1.3216,112.6239
2016-07-22,106.22,1.0968,6.676,1.3091,112.989
2016-07-25,106.02,1.098,6.6783,1.313,113.1784
2016-07-26,104.83,1.0984,6.669,1.3133,113.0593
2016-07-27,105.65,1.0988,6.668,1.3094,113.217
2016-07-28,104.86,1.1094,6.6538,1.3151,112.7393
2016-07-29,102.32,1.1168,6.6371,1.327,111.874
2016-08-01,102.26,1.1176,6.6421,1.3209,111.9757
2016-08-02,100.82,1.1225,6.6239,1.3326,111.7124
2016-08-03,101.34,1.117,6.632,1.3335,111.9419
2016-08-04,101.08,1.1134,6.6388,1.3143,111.9149
2016-08-05,101.74,1.108,6.653,1.3069,112.3589
2016-08-08,102.53,1.1078,6.6597,1.3042,112.1456
2016-08-09,101.96,1.111,6.653,1.301,111.722
2016-08-10,101.27,1.1171,6.6345,1.2998,111.3238
2016-08-11,101.46,1.1168,6.6274,1.296,111.1954
2016-08-12,101.01,1.1172,6.6324,1.2934,111.1787
2016-08-15,101.02,1.1199,6.637,1.2874,110.9212
2016-08-16,100.28,1.1277,6.624,1.3019,110.4295
2016-08-17,100.24,1.1263,6.6328,1.3012,110.9459
2016-08-18,100.07,1.1334,6.6297,1.3147,110.3134
2016-08-19,100.24,1.1326,6.6515,1.3061,110.8163
2016-08-22,100.25,1.1314,6.6475,1.3133,110.9997
2016-08-23,100.2,1.1308,6.6378,1.3179,110.9414
2016-08-24,100.5,1.1256,6.6562,1.3236,111.2958
2016-08-25,100.58,1.1274,6.656,1.3177,111.1726
2016-08-26,101.2,1.1237,6.669,1.3168,111.2035
2016-08-29,102.13,1.1182,6.6775,1.3089,111.8775
2016-08-30,102.92,1.115,6.6778,1.3084,112.2928
2016-08-31,103.38,1.1146,6.6776,1.3129,112.4036
2016-09-01,103.22,1.1194,6.6713,1.3273,112.1733
2016-09-02,104.18,1.1158,6.679,1.3299,112.0009
2016-09-05,,,,,
2016-09-06,102.28,1.1237,6.6722,1.3429,110.9613
2016-09-07,101.72,1.1238,6.66,1.3339,110.9717
2016-09-08,102.28,1.1256,6.664,1.3301,111.2609
2016-09-09,102.86,1.1214,6.6778,1.3257,111.9879
2016-09-12,101.96,1.123,6.6788,1.3313,112.1516
2016-09-13,102.14,1.1242,6.6782,1.3184,112.5207
2016-09-14,102.33,1.1271,6.6707,1.3204,112.4678
2016-09-15,102.24,1.1246,6.6707,1.3215,112.4753
2016-09-16,102.36,1.116,6.6707,1.309,113.1765
2016-09-19,101.82,1.1179,6.665,1.3051,112.903
2016-09-20,101.66,1.1172,6.67,1.2974,113.1848
2016-09-21,100.62,1.1165,6.6695,1.2978,112.9842
2016-09-22,100.8,1.1229,6.663,1.3092,112.2592
2016-09-23,101.04,1.1223,6.669,1.2959,112.7166
2016-09-26,100.34,1.127,6.6683,1.2978,112.7112
2016-09-27,100.36,1.1208,6.6691,1.3005,112.5515
2016-09-28,100.57,1.12,6.673,1.2996,112.6283
2016-09-29,101.48,1.1244,6.665,1.2991,112.2879
2016-09-30,101.21,1.1238,6.6685,1.3015,112.2795
2016-10-03,101.54,1.121,6.6685,1.284,112.5077
2016-10-04,102.66,1.1212,6.6685,1.2746,112.6579
2016-10-05,103.53,1.1196,6.6685,1.2745,112.7946
2016-10-06,104.02,1.1158,6.6685,1.2647,113.0066
2016-10-07,103.42,1.1156,6.6685,1.2434,113.2915
2016-10-10,,,,,
2016-10-11,103.36,1.1062,6.719,1.2218,113.4461
2016-10-12,104.48,1.1014,6.718,1.2195,113.7442
2016-10-13,103.62,1.1038,6.7248,1.2201,113.6238
2016-10-14,104.1,1.0985,6.7277,1.2189,113.7119
2016-10-17,103.96,1.1,6.735,1.2186,113.5488
2016-10-18,103.8,1.0997,6.7401,1.231,113.1393
2016-10-19,103.3,1.0966,6.737,1.2279,113.0547
2016-10-20,103.92,1.0934,6.7439,1.2256,113.4033
2016-10-21,103.96,1.0866,6.7654,1.221,113.9015
2016-10-24,104.2,1.0888,6.7728,1.2204,113.8571
2016-10-25,104.25,1.089,6.778,1.2164,113.6801
2016-10-26,104.42,1.0916,6.7706,1.2234,113.8131
2016-10-27,105.14,1.0904,6.7819,1.2173,114.1998
2016-10-28,105.4,1.0934,6.776,1.2155,114.0931
2016-10-31,105.07,1.0962,6.7735,1.2212,114.0188
2016-11-01,104.59,1.1042,6.763,1.2218,113.9915
2016-11-02,103.22,1.1119,6.7606,1.2315,113.9206
2016-11-03,103.17,1.1094,6.7612,1.2454,113.7664
2016-11-04,103.02,1.1121,6.7534,1.2546,113.5828
2016-11-07,104.6,1.1038,6.774,1.2403,113.5443
2016-11-08,104.98,1.1034,6.784,1.2372,113.3017
2016-11-09,104.84,1.0952,6.7769,1.2474,114.6956
2016-11-10,106.56,1.0882,6.7987,1.2523,115.9375
2016-11-11,,,,,
2016-11-14,108.3,1.0723,6.8447,1.2469,117.2245
2016-11-15,108.94,1.0726,6.8556,1.2422,116.7724
2016-11-16,109.16,1.0699,6.877,1.245,116.8062
2016-11-17,109.64,1.0656,6.8674,1.245,116.8952
2016-11-18,110.51,1.06,6.8873,1.2327,117.5936
2016-11-21,111.12,1.0597,6.8918,1.2474,117.4762
2016-11-22,110.98,1.0618,6.888,1.2424,117.4508
2016-11-23,112.58,1.056,6.9195,1.2458,118.0356
2016-11-24,,,,,
2016-11-25,113.17,1.0595,6.9176,1.2462,118.02
2016-11-28,112.36,1.0576,6.9055,1.2411,117.7278
2016-11-29,112.78,1.0626,6.8933,1.2505,117.644
2016-11-30,114.34,1.0578,6.8837,1.2481,117.7636
2016-12-01,114.34,1.0634,6.883,1.2596,117.6642
2016-12-02,113.76,1.0666,6.883,1.2685,117.3116
2016-12-05,114.1,1.0723,6.8775,1.2708,117.1008
2016-12-06,113.98,1.0717,6.879,1.2706,116.9225
2016-12-07,113.5,1.0758,6.878,1.2604,116.672
2016-12-08,114.16,1.0625,6.8771,1.2574,117.0327
2016-12-09,115.17,1.0541,6.9042,1.259,117.2834
2016-12-12,115.34,1.0606,6.9045,1.2677,116.9161
2016-12-13,115.26,1.0635,6.8984,1.2685,116.8029
2016-12-14,115.06,1.0656,6.9025,1.2706,116.7332
2016-12-15,118.32,1.0375,6.941,1.2389,118.8072
2016-12-16,117.74,1.0456,6.958,1.2478,118.3584
2016-12-19,116.6,1.0444,6.9506,1.2419,118.3875
2016-12-20,117.86,1.039,6.947,1.2358,118.63
2016-12-21,117.79,1.0425,6.939,1.2348,118.581
2016-12-22,117.48,1.0452,6.9473,1.2301,118.8209
2016-12-23,117.22,1.0449,6.9432,1.2252,118.7856
2016-12-26,,,,,
2016-12-27,117.52,1.0458,6.9491,1.2261,118.9506
2016-12-28,117.66,1.0389,6.9559,1.2222,119.2305
2016-12-29,116.32,1.0486,6.9535,1.2237,118.6637
2016-12-30,116.78,1.0552,6.943,1.2337,118.3466
2017-01-02,,,,,
2017-01-03,117.68,1.0416,6.9575,1.2256,119.0903
2017-01-04,117.38,1.0476,6.9322,1.2299,118.8803
2017-01-05,115.46,1.0598,6.887,1.2415,117.9999
2017-01-06,116.85,1.056,6.9176,1.2314,118.3495
2017-01-09,116.07,1.0576,6.935,1.2167,118.4111
2017-01-10,115.74,1.0572,6.918,1.2165,118.5386
2017-01-11,116.26,1.0501,6.9365,1.2118,119.0219
2017-01-12,113.87,1.0666,6.889,1.2211,117.8001
