,DEXJPUS,DEXUSAL,DEXUSEU,DEXCHUS,DEXUSUK,DEXCAUS,DEXMXUS,DEXSZUS,DTWEXBGS
2016-03-07,113.6,0.7467,1.1004,6.5155,1.4256,1.33,17.737,0.9969,112.6219
2016-03-08,112.58,0.7451,1.1028,6.5044,1.4225,1.3388,17.921,0.9939,112.8465
2016-03-09,113.06,0.7528,1.1022,6.5105,1.4236,1.3233,17.7045,0.9957,112.4268
2016-03-10,113.1,0.7444,1.1162,6.507,1.4306,1.3372,17.8955,0.9857,112.4191
2016-03-11,113.66,0.7572,1.118,6.494,1.4426,1.3211,17.6905,0.9813,111.741
2016-03-14,113.59,0.7515,1.1107,6.4984,1.4324,1.3291,17.777,0.986,112.1688
2016-03-15,112.88,0.7465,1.1112,6.511,1.4166,1.3355,17.9245,0.9852,112.5545
2016-03-16,113.69,0.7435,1.1075,6.5189,1.41,1.3364,17.9405,0.9879,112.7759
2016-03-17,111.3,0.7637,1.1316,6.4745,1.449,1.2982,17.392,0.968,110.445
2016-03-18,111.38,0.7618,1.1292,6.4682,1.4514,1.298,17.295,0.9682,110.4002
2016-03-21,111.62,0.7594,1.126,6.4812,1.4402,1.3067,17.39,0.9678,110.737
2016-03-22,111.82,0.7625,1.1228,6.4876,1.4217,1.3051,17.33,0.9705,110.7877
2016-03-23,112.63,0.7533,1.1174,6.5035,1.4111,1.3199,17.52,0.9731,111.5473
2016-03-24,112.64,0.7516,1.1163,6.5124,1.4143,1.327,17.626,0.9766,111.816
2016-03-25,113.05,0.7518,1.1164,6.5131,1.4131,1.3264,17.5425,0.978,111.7698
2016-03-28,113.29,0.7549,1.121,6.5051,1.425,1.3184,17.4535,0.9732,111.3578
2016-03-29,113.33,0.7567,1.1204,6.5063,1.4281,1.3153,17.4885,0.9744,111.3736
2016-03-30,112.6,0.7667,1.133,6.4648,1.439,1.2962,17.255,0.9636,110.2301
2016-03-31,112.42,0.7677,1.139,6.448,1.4381,1.2969,17.214,0.9583,109.9191
2016-04-01,112.06,0.7672,1.1385,6.4776,1.4204,1.3047,17.3205,0.9588,110.2977
2016-04-04,111.18,0.7614,1.1386,6.4776,1.4279,1.3037,17.4575,0.9597,110.3987
2016-04-05,110.26,0.7519,1.1374,6.476,1.4149,1.3175,17.748,0.9572,110.9478
2016-04-06,109.63,0.7613,1.143,6.478,1.4162,1.3073,17.6655,0.9537,110.5347
2016-04-07,107.98,0.7504,1.1386,6.4599,1.4082,1.3163,17.9125,0.9552,110.8876
2016-04-08,108.36,0.7554,1.1406,6.4628,1.4105,1.2994,17.76,0.9536,110.4213
2016-04-11,107.96,0.7599,1.1412,6.458,1.424,1.2912,17.6385,0.9538,109.9758
2016-04-12,108.54,0.7659,1.1395,6.4639,1.4244,1.28,17.5155,0.9546,109.816
2016-04-13,109.21,0.7649,1.1281,6.4768,1.4223,1.2789,17.4905,0.9651,110.1436
2016-04-14,109.2,0.7705,1.1262,6.481,1.4148,1.2835,17.367,0.9667,110.1691
2016-04-15,108.76,0.7717,1.1295,6.473,1.4217,1.2857,17.558,0.967,110.1933
2016-04-18,108.85,0.7746,1.1322,6.4717,1.4276,1.2815,17.4515,0.9636,109.9892
2016-04-19,109.16,0.7806,1.1375,6.4571,1.4396,1.2654,17.2935,0.9599,109.2782
2016-04-20,109.51,0.7817,1.133,6.4675,1.4375,1.2623,17.259,0.9671,109.3926
2016-04-21,109.41,0.7758,1.1301,6.481,1.4338,1.2713,17.415,0.9722,109.8533
2016-04-22,111.5,0.7713,1.1239,6.5004,1.439,1.2672,17.444,0.9774,110.2331
2016-04-25,111.08,0.7717,1.1274,6.49,1.4492,1.2678,17.601,0.9742,110.1865
2016-04-26,111.23,0.7741,1.1318,6.4905,1.4611,1.2614,17.386,0.9713,109.7496
2016-04-27,111.26,0.7594,1.1322,6.494,1.4554,1.2637,17.379,0.971,109.8483
2016-04-28,108.55,0.7635,1.1325,6.4735,1.4581,1.2544,17.2175,0.9687,109.2148
2016-04-29,106.9,0.7612,1.1441,6.4738,1.4625,1.2549,17.19,0.9598,108.8274
2016-05-02,106.48,0.7641,1.1516,6.4738,1.4666,1.2544,17.2425,0.9556,108.671
2016-05-03,106.34,0.7492,1.1508,6.49,1.4543,1.2686,17.5415,0.9541,109.3613
2016-05-04,107.12,0.7454,1.1486,6.4945,1.4475,1.2882,17.705,0.9574,109.9952
2016-05-05,107.32,0.7465,1.1404,6.5032,1.4486,1.2855,17.785,0.9686,110.2417
2016-05-06,106.66,0.7358,1.1421,6.497,1.4439,1.292,17.9155,0.9697,110.3801
2016-05-09,108.39,0.7323,1.1402,6.514,1.4409,1.2994,18.1325,0.9698,110.9466
2016-05-10,109.22,0.7351,1.1386,6.515,1.4454,1.2957,18.0095,0.9746,110.8225
2016-05-11,108.48,0.7398,1.1444,6.491,1.448,1.2834,17.9265,0.9699,110.2806
2016-05-12,108.73,0.7314,1.138,6.514,1.4452,1.2857,18.0345,0.9693,110.6935
2016-05-13,109.14,0.7273,1.1294,6.5285,1.4369,1.2939,18.147,0.9756,111.2521
2016-05-16,108.89,0.73,1.1328,6.5184,1.4411,1.2886,18.216,0.9772,111.1217
2016-05-17,109.02,0.7352,1.1337,6.517,1.4485,1.2884,18.285,0.9761,111.0867
2016-05-18,109.65,0.7285,1.1276,6.537,1.4615,1.2924,18.3375,0.9822,111.4995
2016-05-19,109.81,0.7213,1.1214,6.544,1.4608,1.3114,18.546,0.9894,112.2331
2016-05-20,110.52,0.7215,1.1207,6.5485,1.4513,1.3136,18.377,0.992,112.1822
2016-05-23,109.47,0.7203,1.1192,6.5533,1.4444,1.3155,18.471,0.9919,112.284
2016-05-24,110.0,0.7184,1.1145,6.5552,1.4623,1.3117,18.4435,0.993,112.2912
2016-05-25,110.22,0.7186,1.1154,6.5538,1.4694,1.3089,18.45,0.9908,112.2001
2016-05-26,109.74,0.7227,1.1184,6.554,1.4673,1.298,18.45,0.9898,111.8979
2016-05-27,109.86,0.7205,1.114,6.5615,1.4644,1.3001,18.428,0.9916,112.0822
2016-05-30,,,,,,,,,
2016-05-31,110.75,0.7242,1.1135,6.5798,1.453,1.3097,18.413,0.9934,112.4276
2016-06-01,109.55,0.7242,1.1165,6.5748,1.4395,1.3089,18.5475,0.9892,112.462
2016-06-02,108.75,0.7225,1.1157,6.5815,1.4419,1.308,18.632,0.9902,112.4564
2016-06-03,106.88,0.7339,1.133,6.5638,1.4521,1.2947,18.612,0.9781,111.4451
2016-06-06,107.33,0.7362,1.1354,6.5611,1.445,1.2856,18.614,0.972,111.2295
2016-06-07,107.3,0.7452,1.135,6.571,1.4564,1.2788,18.436,0.9663,110.8378
2016-06-08,106.68,0.7479,1.14,6.56,1.4546,1.2694,18.125,0.9594,110.1916
2016-06-09,106.54,0.7431,1.1329,6.559,1.4467,1.2728,18.2885,0.9639,110.6168
2016-06-10,107.06,0.7395,1.1281,6.559,1.4342,1.2734,18.526,0.9632,111.1027
2016-06-13,106.07,0.7394,1.1282,6.5823,1.4223,1.2791,18.8145,0.9662,111.5036
2016-06-14,106.02,0.736,1.1206,6.593,1.413,1.2833,18.9785,0.964,111.9826
2016-06-15,105.87,0.7404,1.1239,6.5785,1.4185,1.2912,18.863,0.9647,111.7671
2016-06-16,104.05,0.7312,1.1158,6.5899,1.4075,1.3039,18.9875,0.9662,112.2347
2016-06-17,104.2,0.7385,1.1256,6.5849,1.4285,1.2875,18.8615,0.961,111.5332
2016-06-20,104.32,0.7458,1.1318,6.5768,1.4688,1.2807,18.666,0.9616,110.8693
2016-06-21,104.56,0.7461,1.1262,6.5893,1.4668,1.2817,18.655,0.9596,111.0077
2016-06-22,104.56,0.7491,1.1286,6.575,1.4682,1.282,18.53,0.9584,110.7681
2016-06-23,105.9,0.7598,1.1373,6.574,1.48,1.2749,18.301,0.9566,110.262
2016-06-24,102.26,0.7451,1.1126,6.615,1.3639,1.2948,18.8545,0.9702,112.1355
2016-06-27,101.66,0.7357,1.1024,6.6481,1.3217,1.3076,19.152,0.9787,113.1301
2016-06-28,102.71,0.7353,1.1054,6.645,1.3294,1.3086,18.91,0.9812,112.7545
2016-06-29,102.68,0.7444,1.1117,6.635,1.351,1.299,18.5355,0.9794,111.8597
2016-06-30,102.77,0.7432,1.1032,6.6459,1.3242,1.301,18.4935,0.9792,112.1618
2016-07-01,102.55,0.7485,1.1145,6.6547,1.3281,1.2897,18.393,0.973,111.6509
2016-07-04,,,,,,,,,
2016-07-05,101.58,0.7456,1.108,6.677,1.3021,1.295,18.7805,0.9768,112.4231
2016-07-06,101.12,0.7511,1.1077,6.69,1.2921,1.3003,18.7535,0.9778,112.5438
2016-07-07,100.74,0.7488,1.1065,6.679,1.2926,1.2984,18.8785,0.9781,112.5775
2016-07-08,100.65,0.7559,1.1038,6.6878,1.2938,1.3072,18.5615,0.9843,112.3963
2016-07-11,102.66,0.7534,1.1045,6.6917,1.2986,1.3125,18.4915,0.983,112.5254
2016-07-12,104.72,0.7631,1.1074,6.686,1.3237,1.3016,18.2935,0.9869,112.1102
2016-07-13,104.1,0.7624,1.1112,6.6832,1.318,1.2962,18.402,0.9834,112.0266
2016-07-14,105.4,0.7632,1.1109,6.6801,1.3332,1.2916,18.324,0.9806,111.7692
2016-07-15,105.64,0.7587,1.1059,6.6865,1.3194,1.2978,18.519,0.9834,112.2833
2016-07-18,106.0,0.7597,1.1076,6.7013,1.3279,1.2984,18.48,0.9822,112.2463
2016-07-19,106.13,0.7496,1.1014,6.6931,1.3123,1.3027,18.5355,0.985,112.638
2016-07-20,106.65,0.7486,1.1007,6.676,1.3179,1.3037,18.582,0.9872,112.6743
2016-07-21,105.98,0.7497,1.1016,6.6735,1.3216,1.3056,18.615,0.9869,112.6239
2016-07-22,106.22,0.7453,1.0968,6.676,1.3091,1.3178,18.614,0.9888,112.989
2016-07-25,106.02,0.7458,1.098,6.6783,1.313,1.3224,18.756,0.9869,113.1784
2016-07-26,104.83,0.7516,1.0984,6.669,1.3133,1.3207,18.7902,0.9924,113.0593
2016-07-27,105.65,0.746,1.0988,6.668,1.3094,1.3221,18.8715,0.9936,113.217
2016-07-28,104.86,0.7511,1.1094,6.6538,1.3151,1.317,18.9085,0.9806,112.7393
2016-07-29,102.32,0.7599,1.1168,6.6371,1.327,1.304,18.761,0.969,111.874
2016-08-01,102.26,0.7567,1.1176,6.6421,1.3209,1.3096,18.8325,0.9671,111.9757
2016-08-02,100.82,0.7611,1.1225,6.6239,1.3326,1.3087,18.915,0.9643,111.7124
2016-08-03,101.34,0.7592,1.117,6.632,1.3335,1.3078,18.9005,0.9716,111.9419
2016-08-04,101.08,0.7637,1.1134,6.6388,1.3143,1.3025,18.845,0.9738,111.9149
2016-08-05,101.74,0.7615,1.108,6.653,1.3069,1.3179,18.8685,0.9796,112.3589
2016-08-08,102.53,0.7656,1.1078,6.6597,1.3042,1.3162,18.5785,0.9838,112.1456
2016-08-09,101.96,0.7677,1.111,6.653,1.301,1.3116,18.38,0.9826,111.722
2016-08-10,101.27,0.7717,1.1171,6.6345,1.2998,1.3059,18.351,0.9759,111.3238
2016-08-11,101.46,0.771,1.1168,6.6274,1.296,1.3004,18.264,0.9722,111.1954
2016-08-12,101.01,0.7669,1.1172,6.6324,1.2934,1.2943,18.25,0.9738,111.1787
2016-08-15,101.02,0.7687,1.1199,6.637,1.2874,1.2922,18.045,0.9714,110.9212
2016-08-16,100.28,0.7697,1.1277,6.624,1.3019,1.2861,17.975,0.9622,110.4295
2016-08-17,100.24,0.7619,1.1263,6.6328,1.3012,1.2885,18.2765,0.964,110.9459
2016-08-18,100.07,0.7684,1.1334,6.6297,1.3147,1.2777,18.0575,0.9576,110.3134
2016-08-19,100.24,0.762,1.1326,6.6515,1.3061,1.2878,18.2525,0.9594,110.8163
2016-08-22,100.25,0.7629,1.1314,6.6475,1.3133,1.2942,18.3165,0.9625,110.9997
2016-08-23,100.2,0.7632,1.1308,6.6378,1.3179,1.2904,18.373,0.9622,110.9414
2016-08-24,100.5,0.7605,1.1256,6.6562,1.3236,1.2939,18.4955,0.9673,111.2958
2016-08-25,100.58,0.7611,1.1274,6.656,1.3177,1.2934,18.4385,0.9684,111.1726
2016-08-26,101.2,0.7614,1.1237,6.669,1.3168,1.2944,18.295,0.9718,111.2035
2016-08-29,102.13,0.7576,1.1182,6.6775,1.3089,1.3018,18.5625,0.978,111.8775
2016-08-30,102.92,0.7516,1.115,6.6778,1.3084,1.3075,18.785,0.9822,112.2928
2016-08-31,103.38,0.7519,1.1146,6.6776,1.3129,1.3122,18.849,0.983,112.4036
2016-09-01,103.22,0.7542,1.1194,6.6713,1.3273,1.3107,18.826,0.9792,112.1733
2016-09-02,104.18,0.7557,1.1158,6.679,1.3299,1.2998,18.644,0.9804,112.0009
2016-09-05,,,,,,,,,
2016-09-06,102.28,0.7674,1.1237,6.6722,1.3429,1.2843,18.3385,0.9718,110.9613
2016-09-07,101.72,0.7675,1.1238,6.66,1.3339,1.2895,18.3505,0.9702,110.9717
2016-09-08,102.28,0.7666,1.1256,6.664,1.3301,1.291,18.61,0.9726,111.2609
2016-09-09,102.86,0.7549,1.1214,6.6778,1.3257,1.3034,18.8395,0.977,111.9879
2016-09-12,101.96,0.7526,1.123,6.6788,1.3313,1.3076,19.0705,0.9736,112.1516
2016-09-13,102.14,0.747,1.1242,6.6782,1.3184,1.3167,19.1651,0.974,112.5207
2016-09-14,102.33,0.7485,1.1271,6.6707,1.3204,1.3187,19.2075,0.9708,112.4678
2016-09-15,102.24,0.7512,1.1246,6.6707,1.3215,1.3145,19.2425,0.9714,112.4753
2016-09-16,102.36,0.7489,1.116,6.6707,1.309,1.3212,19.6645,0.9794,113.1765
2016-09-19,101.82,0.756,1.1179,6.665,1.3051,1.318,19.6205,0.9798,112.903
2016-09-20,101.66,0.7552,1.1172,6.67,1.2974,1.3228,19.8485,0.9781,113.1848
2016-09-21,100.62,0.7589,1.1165,6.6695,1.2978,1.3186,19.8425,0.9758,112.9842
2016-09-22,100.8,0.7644,1.1229,6.663,1.3092,1.3036,19.555,0.9678,112.2592
2016-09-23,101.04,0.7621,1.1223,6.669,1.2959,1.3163,19.736,0.9702,112.7166
2016-09-26,100.34,0.7642,1.127,6.6683,1.2978,1.3196,19.8605,0.9668,112.7112
2016-09-27,100.36,0.7658,1.1208,6.6691,1.3005,1.3247,19.465,0.9718,112.5515
2016-09-28,100.57,0.7659,1.12,6.673,1.2996,1.3237,19.512,0.9724,112.6283
2016-09-29,101.48,0.7676,1.1244,6.665,1.2991,1.3101,19.3825,0.9655,112.2879
2016-09-30,101.21,0.7667,1.1238,6.6685,1.3015,1.3115,19.3355,0.9694,112.2795
2016-10-03,101.54,0.7664,1.121,6.6685,1.284,1.3138,19.335,0.974,112.5077
2016-10-04,102.66,0.7644,1.1212,6.6685,1.2746,1.3171,19.236,0.978,112.6579
2016-10-05,103.53,0.7618,1.1196,6.6685,1.2745,1.3177,19.2455,0.977,112.7946
2016-10-06,104.02,0.758,1.1158,6.6685,1.2647,1.3209,19.232,0.9798,113.0066
2016-10-07,103.42,0.7556,1.1156,6.6685,1.2434,1.3306,19.3325,0.9806,113.2915
2016-10-10,,,,,,,,,
2016-10-11,103.36,0.7545,1.1062,6.719,1.2218,1.3235,18.9685,0.9878,113.4461
2016-10-12,104.48,0.7553,1.1014,6.718,1.2195,1.3277,18.999,0.9902,113.7442
2016-10-13,103.62,0.7558,1.1038,6.7248,1.2201,1.3219,19.044,0.987,113.6238
2016-10-14,104.1,0.761,1.0985,6.7277,1.2189,1.3169,19.0475,0.9902,113.7119
2016-10-17,103.96,0.7626,1.1,6.735,1.2186,1.3135,18.885,0.988,113.5488
2016-10-18,103.8,0.7679,1.0997,6.7401,1.231,1.3105,18.6575,0.9886,113.1393
2016-10-19,103.3,0.7715,1.0966,6.737,1.2279,1.3105,18.5605,0.9894,113.0547
2016-10-20,103.92,0.764,1.0934,6.7439,1.2256,1.3197,18.591,0.9916,113.4033
2016-10-21,103.96,0.7597,1.0866,6.7654,1.221,1.3324,18.6315,0.9951,113.9015
2016-10-24,104.2,0.7603,1.0888,6.7728,1.2204,1.3387,18.5835,0.992,113.8571
2016-10-25,104.25,0.7652,1.089,6.778,1.2164,1.3333,18.485,0.994,113.6801
2016-10-26,104.42,0.7657,1.0916,6.7706,1.2234,1.3361,18.668,0.9927,113.8131
2016-10-27,105.14,0.7606,1.0904,6.7819,1.2173,1.3385,18.814,0.994,114.1998
2016-10-28,105.4,0.7578,1.0934,6.776,1.2155,1.3383,18.717,0.9932,114.0931
2016-10-31,105.07,0.7611,1.0962,6.7735,1.2212,1.3403,18.79,0.989,114.0188
2016-11-01,104.59,0.7659,1.1042,6.763,1.2218,1.3377,19.1,0.979,113.9915
2016-11-02,103.22,0.7667,1.1119,6.7606,1.2315,1.3387,19.3905,0.9701,113.9206
2016-11-03,103.17,0.7681,1.1094,6.7612,1.2454,1.3384,19.2255,0.9746,113.7664
2016-11-04,103.02,0.7669,1.1121,6.7534,1.2546,1.3413,19.118,0.9682,113.5828
2016-11-07,104.6,0.77,1.1038,6.774,1.2403,1.338,18.6365,0.9758,113.5443
2016-11-08,104.98,0.7733,1.1034,6.784,1.2372,1.3335,18.435,0.9757,113.3017
2016-11-09,104.84,0.7674,1.0952,6.7769,1.2474,1.3406,19.7745,0.9812,114.6956
2016-11-10,106.56,0.759,1.0882,6.7987,1.2523,1.3474,20.4935,0.9878,115.9375
2016-11-11,,,,,,,,,
2016-11-14,108.3,0.7532,1.0723,6.8447,1.2469,1.3581,20.8415,0.9978,117.2245
2016-11-15,108.94,0.754,1.0726,6.8556,1.2422,1.3468,20.345,1.0015,116.7724
2016-11-16,109.16,0.7492,1.0699,6.877,1.245,1.3415,20.272,1.0019,116.8062
2016-11-17,109.64,0.7455,1.0656,6.8674,1.245,1.3429,20.1845,1.0048,116.8952
2016-11-18,110.51,0.7345,1.06,6.8873,1.2327,1.3518,20.425,1.0094,117.5936
2016-11-21,111.12,0.7357,1.0597,6.8918,1.2474,1.3432,20.488,1.0112,117.4762
2016-11-22,110.98,0.7388,1.0618,6.888,1.2424,1.3444,20.5125,1.01,117.4508
2016-11-23,112.58,0.7391,1.056,6.9195,1.2458,1.3467,20.653,1.0156,118.0356
2016-11-24,,,,,,,,,
2016-11-25,113.17,0.7425,1.0595,6.9176,1.2462,1.3512,20.6505,1.0136,118.02
2016-11-28,112.36,0.7478,1.0576,6.9055,1.2411,1.3401,20.574,1.0158,117.7278
2016-11-29,112.78,0.7469,1.0626,6.8933,1.2505,1.3435,20.595,1.0132,117.644
2016-11-30,114.34,0.7387,1.0578,6.8837,1.2481,1.3425,20.4565,1.0187,117.7636
2016-12-01,114.34,0.7411,1.0634,6.883,1.2596,1.333,20.7375,1.0126,117.6642
2016-12-02,113.76,0.7445,1.0666,6.883,1.2685,1.3298,20.613,1.011,117.3116
2016-12-05,114.1,0.7476,1.0723,6.8775,1.2708,1.3271,20.5725,1.0103,117.1008
2016-12-06,113.98,0.7454,1.0717,6.879,1.2706,1.3279,20.375,1.0093,116.9225
2016-12-07,113.5,0.7479,1.0758,6.878,1.2604,1.3251,20.328,1.0065,116.672
2016-12-08,114.16,0.7448,1.0625,6.8771,1.2574,1.322,20.3765,1.0154,117.0327
2016-12-09,115.17,0.7442,1.0541,6.9042,1.259,1.3162,20.333,1.0184,117.2834
2016-12-12,115.34,0.7486,1.0606,6.9045,1.2677,1.3137,20.223,1.0157,116.9161
2016-12-13,115.26,0.7494,1.0635,6.8984,1.2685,1.3119,20.256,1.0118,116.8029
2016-12-14,115.06,0.7512,1.0656,6.9025,1.2706,1.3123,20.2295,1.0099,116.7332
2016-12-15,118.32,0.7343,1.0375,6.941,1.2389,1.3397,20.614,1.0334,118.8072
2016-12-16,117.74,0.7298,1.0456,6.958,1.2478,1.3339,20.417,1.0258,118.3584
2016-12-19,116.6,0.7264,1.0444,6.9506,1.2419,1.3395,20.412,1.0226,118.3875
2016-12-20,117.86,0.7252,1.039,6.947,1.2358,1.3376,20.4305,1.0282,118.63
2016-12-21,117.79,0.7244,1.0425,6.939,1.2348,1.3401,20.51,1.0262,118.581
2016-12-22,117.48,0.7216,1.0452,6.9473,1.2301,1.347,20.7095,1.0246,118.8209
2016-12-23,117.22,0.7174,1.0449,6.9432,1.2252,1.3533,20.611,1.0268,118.7856
2016-12-26,,,,,,,,,
2016-12-27,117.52,0.7189,1.0458,6.9491,1.2261,1.3553,20.7085,1.0284,118.9506
2016-12-28,117.66,0.7185,1.0389,6.9559,1.2222,1.3555,20.735,1.0313,119.2305
2016-12-29,116.32,0.722,1.0486,6.9535,1.2237,1.3488,20.6755,1.023,118.6637
2016-12-30,116.78,0.723,1.0552,6.943,1.2337,1.3426,20.617,1.016,118.3466
2017-01-02,,,,,,,,,
2017-01-03,117.68,0.7231,1.0416,6.9575,1.2256,1.3437,20.906,1.0266,119.0903
2017-01-04,117.38,0.727,1.0476,6.9322,1.2299,1.3293,21.3855,1.0228,118.8803
2017-01-05,115.46,0.7334,1.0598,6.887,1.2415,1.3216,21.395,1.0107,117.9999
2017-01-06,116.85,0.7305,1.056,6.9176,1.2314,1.3216,21.296,1.015,118.3495
2017-01-09,116.07,0.7364,1.0576,6.935,1.2167,1.322,21.3375,1.0148,118.4111
2017-01-10,115.74,0.737,1.0572,6.918,1.2165,1.3208,21.6245,1.0158,118.5386
2017-01-11,116.26,0.74,1.0501,6.9365,1.2118,1.3219,21.875,1.0203,119.0219
2017-01-12,113.87,0.7508,1.0666,6.889,1.2211,1.313,21.7045,1.0066,117.8001
2017-01-13,115.03,0.7481,1.0625,6.8985,1.2198,1.3134,21.5435,1.0098,117.9884
2017-01-16,,,,,,,,,
2017-01-17,112.96,0.754,1.0695,6.852,1.2388,1.306,21.5825,1.0028,117.2656
2017-01-18,113.4,0.7553,1.0682,6.836,1.2309,1.3175,21.851,1.0028,117.7242
2017-01-19,115.3,0.7545,1.063,6.868,1.2319,1.3327,21.891,1.0094,118.3182
2017-01-20,,,,,,,,,
2017-01-23,112.9,0.7564,1.074,6.8514,1.2485,1.3283,21.4355,0.999,117.2479
2017-01-24,113.63,0.7584,1.0749,6.8555,1.2531,1.3152,21.384,0.9998,117.0516
2017-01-25,113.6,0.7565,1.0743,6.8812,1.262,1.3074,21.311,0.9996,116.9355
2017-01-26,114.7,0.7531,1.067,6.8768,1.2579,1.3104,21.295,1.0011,117.2766
2017-01-27,115.16,0.7549,1.069,6.8768,1.2531,1.3108,21.0245,0.9992,117.0735
2017-01-30,113.86,0.7556,1.0681,6.8768,1.2478,1.3092,20.753,0.9976,116.7325
2017-01-31,112.72,0.7582,1.0794,6.8768,1.2585,1.303,20.8355,0.9888,116.2241
2017-02-01,113.29,0.7564,1.0758,6.8768,1.2643,1.3088,20.8155,0.993,116.3914
2017-02-02,112.48,0.7673,1.0802,6.8768,1.2541,1.3018,20.626,0.9894,115.903
2017-02-03,112.42,0.7686,1.0792,6.865,1.2504,1.3003,20.3565,0.991,115.6259
2017-02-06,112.32,0.7641,1.0731,6.86,1.245,1.3116,20.517,0.9934,116.0504
2017-02-07,112.14,0.7636,1.069,6.8821,1.2486,1.3166,20.6415,0.997,116.4082
2017-02-08,111.74,0.7648,1.0708,6.87,1.2543,1.3156,20.499,0.9934,116.1382
2017-02-09,113.24,0.7623,1.0658,6.866,1.2516,1.3139,20.4155,1.0013,116.306
2017-02-10,113.22,0.7686,1.065,6.8775,1.2502,1.3073,20.3135,1.0028,116.148
2017-02-13,113.79,0.7644,1.0603,6.8776,1.251,1.3072,20.325,1.0054,116.3427
2017-02-14,114.34,0.7638,1.0577,6.8649,1.2465,1.3092,20.345,1.0072,116.3949
2017-02-15,114.17,0.7698,1.0597,6.8685,1.2465,1.3082,20.29,1.0062,116.2162
2017-02-16,113.36,0.7694,1.066,6.8517,1.2477,1.3056,20.3405,0.9992,116.0067
2017-02-17,112.86,0.7657,1.0614,6.864,1.2428,1.3114,20.4615,1.0022,116.4035
2017-02-20,,,,,,,,,
2017-02-21,113.48,0.7672,1.0551,6.881,1.2465,1.3149,20.423,1.0083,116.5921
2017-02-22,113.46,0.7683,1.0555,6.8765,1.2456,1.3188,19.9155,1.0109,116.2136
2017-02-23,112.68,0.7716,1.0586,6.8622,1.2548,1.3109,19.735,1.0062,115.6527
2017-02-24,112.26,0.7681,1.058,6.8645,1.2499,1.3106,19.869,1.0055,115.8143
2017-02-27,112.01,0.7693,1.0624,6.8675,1.2473,1.31,19.829,1.0051,115.6764
2017-02-28,112.06,0.7686,1.0618,6.8665,1.2427,1.3247,19.9975,1.0022,116.0032
2017-03-01,113.66,0.7664,1.0564,6.8794,1.2318,1.3345,19.8785,1.0072,116.438
2017-03-02,114.45,0.7578,1.0514,6.8868,1.2267,1.3384,19.9265,1.012,116.8429
2017-03-03,114.6,0.7559,1.0552,6.8954,1.2249,1.3419,19.5775,1.0118,116.6438
2017-03-06,113.92,0.7583,1.0586,6.8955,1.2243,1.341,19.536,1.0114,116.4313
2017-03-07,113.99,0.7603,1.0582,6.9,1.2209,1.3413,19.505,1.013,116.4303
2017-03-08,114.58,0.7544,1.0547,6.9113,1.2152,1.3479,19.6045,1.0146,116.875
2017-03-09,114.71,0.7517,1.0586,6.9086,1.2166,1.3504,19.7885,1.0131,116.9959
2017-03-10,115.02,0.7531,1.0667,6.905,1.2158,1.3468,19.654,1.0104,116.616
2017-03-13,114.61,0.7581,1.067,6.905,1.2234,1.3453,19.559,1.0068,116.4004
2017-03-14,114.63,0.7575,1.0645,6.913,1.2168,1.3462,19.626,1.0078,116.5646
2017-03-15,114.66,0.7593,1.063,6.9132,1.2222,1.3451,19.449,1.008,116.3584
2017-03-16,113.02,0.7673,1.0738,6.913,1.237,1.3316,19.1725,0.9953,115.4456
2017-03-17,112.67,0.769,1.0742,6.9,1.2372,1.3366,19.132,0.9978,115.2783
2017-03-20,112.59,0.7733,1.0754,6.905,1.2365,1.3357,19.0205,0.9966,115.0426
2017-03-21,111.9,0.7717,1.081,6.883,1.2479,1.3321,19.0915,0.9936,114.8119
2017-03-22,111.06,0.7674,1.08,6.8785,1.2476,1.3347,19.0645,0.99,114.7937
2017-03-23,111.12,0.7644,1.0787,6.8843,1.2526,1.3332,18.992,0.9924,114.7899
2017-03-24,111.03,0.7619,1.0806,6.8803,1.2491,1.3373,18.852,0.991,114.6372
2017-03-27,110.48,0.7623,1.0882,6.8687,1.2583,1.3367,18.8205,0.983,114.2347
2017-03-28,110.56,0.7651,1.0852,6.8779,1.2503,1.3363,18.865,0.985,114.419
2017-03-29,111.05,0.766,1.0756,6.8879,1.2411,1.3372,18.83,0.9966,114.7167
2017-03-30,111.36,0.7666,1.0726,6.887,1.2489,1.3278,18.665,0.9969,114.5245
2017-03-31,111.41,0.7638,1.0698,6.8832,1.2537,1.3321,18.829,0.9998,114.7938
2017-04-03,110.96,0.7601,1.0655,6.8832,1.2479,1.3388,18.7325,1.0029,114.8734
2017-04-04,110.74,0.7567,1.0664,6.8832,1.2437,1.3413,18.818,1.0022,115.0038
2017-04-05,111.2,0.7575,1.0661,6.892,1.2488,1.341,18.7235,1.005,114.9494
2017-04-06,111.02,0.7549,1.0651,6.8955,1.2486,1.3409,18.745,1.0046,115.0181
2017-04-07,110.76,0.7516,1.0616,6.8978,1.2398,1.3396,18.648,1.0066,115.0547
2017-04-10,110.95,0.75,1.0606,6.8988,1.2418,1.3347,18.691,1.0077,115.11
2017-04-11,109.74,0.7497,1.0614,6.8893,1.2484,1.3333,18.7485,1.0072,115.009
2017-04-12,109.54,0.7485,1.0611,6.889,1.25,1.3302,18.7665,1.0054,114.9162
2017-04-13,109.23,0.7585,1.063,6.8865,1.2522,1.3266,18.535,1.0047,114.5059
